DOI,CodeAvailability
10.1038/s41597-019-0016-7,"The MyHeart Counts iOS app ( https://github.com/ResearchKit/MyHeartCounts ) was built using Apple’s ResearchKit framework ( http://researchkit.org/ ), which is open source and available on GitHub ( https://github.com/researchkit/researchkit ). It leverages AppCore ( https://github.com/ResearchKit/AppCore ), a layer built on top of ResearchKit that was shared among the five initial ResearchKit apps. The Bridge iOS SDK ( https://github.com/Sage-Bionetworks/Bridge-iOS-SDK ) provides integration with Sage Bionetworks’ Bridge Server, a back-end data service designed for collection of participant donated study data ( https://developer.sagebridge.org/ ). The MyHeart Counts app can be downloaded on the Apple App Store at ( https://itunes.apple.com/us/app/myheart-counts/id972189947?mt=8 )."
10.1038/s41597-019-0036-3,JavaScript code used to generate the paddy rice map is available from the figshare repository 32 .
10.1038/s41597-019-0035-4,The MRIQC Web API is available under the Apache-2.0 license. The source code is accessible through GitHub ( https://github.com/poldracklab/mriqcwebapi ). MRIQC is one possible client to generate IQMs and submit rating feedback. It is available under the BSD 3-clause license. The source code is publicly accessible through GitHub ( https://github.com/poldracklab/mriqc ).
10.1038/s41597-019-0037-2,"All code used to import the raw data was custom-written in Matlab®, version R2014a. Code is available upon request."
10.1038/s41597-019-0034-5,The image registration tools used in this work are freely available in the NiftyReg toolkit. The vessel segmentation method is not freely available but can be replaced by any freely available software tools such as the Vascular Modeling Toolkit.
10.1038/s41597-019-0038-1,"SDSM version 4.2, freely available ( https://sdsm.org.uk/software.html ), is used to statically downscale the projection from the second generation Canadian Earth System Model (CanESM2). The predictors derived from CanESM2 and the NCEP reanalysis data 32 are exported into SDSM directory for model calibration and projection. The CanESM2 is one of the GCMs used in the Coupled Model Inter-comparison Project Phase 5 (CMIP5). A free code written in R (mean-R.txt) is provided to compute the ensembles mean for a single predictand."
10.1038/s41597-019-0029-2,"All the R scripts for calculating the reliability of the scales used in the current datasets were available on OSF 39 . We licensed the data under an Attribution-NonCommercial 4.0 International Creative Commons (CC BY-NC 4.0) license. The R packages used for processing the data were version 3.4.0 (2017-04-21). The packages used in generating current results as following: “tidyverse” ( https://www.tidyverse.org/ ), “psych” ( https://personality-project.org/r/psych/ ), and “foreign” ( https://cran.r-project.org/package=foreign )."
10.1038/s41597-019-0045-2,The algorithm used in this work to convert impedance data to permittivity is described in Eq. 2 .
10.1038/s41597-019-0033-6,MISSING
10.1038/s41597-019-0048-z,"The R code developed for preparing the inputs to the SLEUTH model and integrating the modelling results into global maps is publicly and freely available 17 . The code consists of two R programming language scripts (version R 3.4.3; https://www.r-project.org/ ), which prepare simulation inputs and integrate outputs. The script is internally documented to assist understanding and customisation for further use. We have also shared the modified SLEUTH model, as well as the scenario.jinja file in the Python package sleuth-automation 17 (version 1.0.2; https://pypi.org/project/sleuth-automation/ )."
10.1038/s41597-019-0041-6,Our GitHub archive 15 contains the scripts used in the sequence analysis (file “sequencingscripts.sh” in the folder “scripts”) and in downstream analysis and figure plotting (under the folder “scripts”).
10.1038/s41597-019-0043-4,R code for building dendrograms with bar plots is freely available on Gitlab at: https://gitlab.com/oncobox/watermelon_multisection/blob/master/utils/gallow_plot.R .
10.1038/s41597-019-0042-5,MISSING
10.1038/s41597-019-0044-3,"The datasets included in this paper were manipulated using ESRI ArcGIS v10.2 and later versions. All the ArcMap Tools referred to in the Data Usage section are available in version 10.2 up to the current version, 10.6. The digital shoreline analysis was performed using the open access R-package, AMBUR 39 . LiDAR point cloud manipulation was performed using the open access software, lasizp ( https://laszip.org/ )."
10.1038/s41597-019-0051-4,The pipeline used to analyze RNA sequence data is available on figshare 21 . The script used to remove batch effects from RNA sequencing data is available on figshare 22 .
10.1038/s41597-019-0056-z,All code for data characterization has been written in Python using the Networkx package. The code is open source at https://github.com/bansallab/asnr/ .
10.1038/s41597-019-0053-2,Codes used for image processing and data acquisition for the three types of experiments have been made publically available and are included in the JRC data catalogue 22 .
10.1038/s41597-019-0040-7,MISSING
10.1038/s41597-019-0052-3,"The complete set of Psychtoolbox Matlab scripts for running this study are available for download at BOLD5000.org . The Psychtoolbox Version 3 Matlab toolbox and documentation are both available for download at http://psychtoolbox.org . As per convention in the field, the complete set of images used as stimuli are available for download at BOLD5000.org ."
10.1038/s41597-019-0023-8,The data of the GGCMI phase 1 simulation set were produced by the individual modeling groups using different GGCMs. The source code of these models is subject to different distribution policies and needs to be requested from the individual groups. The source code of the central quality check as well as some general aggregation and data-processing scripts are available at https://github.com/RDCEP/ggcmi/tree/phase1 .
10.1038/s41597-019-0061-2,No custom computer code was used to generate the data described in the manuscript.
10.1038/s41597-019-0055-0,The source code for generating BioWordVec is freely available at https://github.com/ncbi-nlp/BioWordVec . The PubMed data are available from https://www.nlm.nih.gov/databases/download/pubmed_medline.html . The MeSH RDF data are available from https://www.nlm.nih.gov/databases/download/mesh.html .
10.1038/s41597-019-0059-9,Code for the technical validation can be found archived in the Zenodo repository as “Test_validation” 23 .
10.1038/s41597-019-0069-7,MISSING
10.1038/s41597-019-0064-z,"The R (version 3.3.1; https://www.r-project.org ) code developed for production of the expenditure datasets are publicly and freely available through Figshare 39 . The script is internally documented to both explain its purpose and, when required, guiding the user through its customisation."
10.1038/s41597-019-0062-1,MISSING
10.1038/s41597-019-0057-y,The laser profilometry technique algorithm was developed on Matlab 2014b. Further details on the geometry 3D reconstruction and the algorithm structure are given by Rifai et al . 21 and Rifai 14 .
10.1038/s41597-019-0068-8,The code that support the findings of this study are available on request from the corresponding author [RN].
10.1038/s41597-019-0067-9,"The execution of this work involved using many software tools, whose settings and parameters are described below. ( 1 ) GCE : version1.0.0, parameters: -H 1; ( 2 ) SOAPdenovo : version2, k-mer size of 59; ( 3 ) GAPcloser : version1.12, parameters: -l 150 -p 31; ( 4 ) SSPACE : version3.0, default parameters; ( 5 ) RepeatMasker : Repeat Masker-open-4-0-6, parameters: -a -nolow -no_is -norna -parallel 1; ( 6 ) RepeatModeler : RepeatModeler-open-1.0.11, parameters: -database genome -engine ncbi -pa 15; ( 7 ) Tandem Repeats Finder : TRF-407b, parameters: 2 7 7 80 10 50 2000 -d -h; ( 8 ) TBLASTn : blast-2.2.26, parameters: -p tblastn -e 1e-05 -F T -m 8 -d; ( 9 ) GeneWise : version2.4.1, parameters: -tfor -genesf -gff; ( 10 ) Augustus : version3.2.3, parameters: –uniqueGeneId = true–noInFrameStop = true–gff3 = on–genemodel = complete–strand = both; ( 11 ) GlimmerHMM : version3.0.1, parameters: -g -f; ( 12 ) SNAP : snap-2013-11-29, default parameters; ( 13 ) Trinity : trinityrnaseq-2.1.1, parameters: –seqType fq-CPU 20–max_memory 200G–normalize_reads–full_cleanup–min_glue 2–min_kmer_cov 2–KMER_SIZE 25; ( 14 ) PASA : PASA_r20140417, default parameters; ( 15 ) InterPro : version29.0, perl-based version4.8, default parameters; ( 16 ) tRNAscan-SE : tRNAscan-SE-1.3.1, default parameters; ( 17 ) INFERNAL : version1.1rc4 (June 2013); ( 18 ) BLASTp : blast-2.2.26, parameters: -p blastn -e 1e-10 -v 10000 -b 10000; ( 19 ) BWA : bwa-0.7.8, parameters: mem -k 32 -w 10 -B 3 -O 11 -E 4 -t 10; ( 20 ) SAMtools : samtools-0.1.19, parameters: mpileup mpileup -m 2 -u; ( 21 ) EVM : VidenceModeler-1.1.1, parameters: –segmentSize 200000–overlapSize 20000; ( 22 ) Tophat : tophat-2.0.13, parameters: -p 6–max-intron-length 500000 -m 2–library-type fr-unstranded; ( 23 ) Cufflinks : cufflinks-2.1.1, parameters: -I 500000 -p 1–library-type fr-unstranded -L CUFF; ( 24 ) BUSCO : version3.0.2, OrthoDBv9_vertebrata."
10.1038/s41597-019-0060-3,"We cannot provide access to the raw source data due to their proprietary nature. As mentioned in Step 1 of the Methods section, the source data mainly contain a total of 3.01 billion GPS trajectory samples produced by more than 12,000 taxis during 45 days. As stated by Poulis et al . 26 , the publication of the trajectories of personal movement could lead to identity disclosure, even if directly identifying information (e.g., names of taxi drivers and passengers) is not published. Moreover, existing trajectory anonymization techniques 26 , 27 cannot be used in our research because existing techniques do not care about travel speeds in trajectories and do not need the information of taxi status. However, to obtain the travel speed dataset accurately, we have to use the information of taxi status (as described in Step 3) to indicate when each taxi picks up or drops off passengers. Python (version 2.7.12) is used to produce the link travel dataset in this research. We have not shared the code because the code is dedicatedly designed for our raw source data and researchers cannot benefit from the code without the source data. Meanwhile, the code might reveal the identity of taxi drivers and raw real-time trajectory information of taxis in the road network. However, the code is straightforward, and its steps have been described in detail in the section of ‘Methods’. It is easy for a third party to exactly repeat the method."
10.1038/s41597-019-0066-x,"As mentioned above, some catchment delineation steps can be programmed using Python scripts which was provided in our data set. It contains two scripts, one is for single-lake catchment delineation named “Single-lake catchment.py” and the other is for tandem-lake catchment and mixed-lake catchment delineation named “Tandem-lake and Mixed-lake catchment.py”. Before running these two scripts, it needs to install ArcGIS 10.1 or above version and install the python function carried by it in the Windows system. Then, the scripts can be opened by the IDLE (python GUI). As for “Single-lake catchment.py”, line 9 is for setting a workspace for program running. It should put the initial peripheral boundary shapefile named “bd.shp” and lake shapefile named “lake.shp” in the workspace folder. Line 10 is for the original DEM grid file setting. By finishing all the above steps, it will automatically generates all the catchment units named “basin.shp”. As for “Tandem-lake and Mixed-lake catchment.py”, add the “river.kmz” file which is the river depicted from Google Earth into the workspace folder, the rest setting is the same as the “Single-lake catchment.py”."
10.1038/s41597-019-0058-x,"Perl scripts we used to calculate residues’ environment stickiness and different nDp versions are provided (Scripts.tar.gz 15 ). Accordingly, the scripts archive contains two folders with demonstration input and output files for each script. A wrapper allows to run all calculations from a PDB file. The PyMol 31 script we used to visualize results on protein structures is also provided. All scripts were extensively commented and made easily readable to facilitate re-use and adaptation (Table 5 ). Table 5 Overview of the scripts archive content. Full size table An installation of the software FreeSASA 32 is required to run environment stickiness calculations. FreeSASA provides ASA calculations our script relies on. FreeSASA is available under MIT license and v2.0.3 is included in the scripts archive. The software AnAnaS 33 , 34 (Analytical Analyzer of Symmetries) is used to detect symmetry order and symmetry axes positions required to run nDp calculations. AnAnaS is free for academic use and included in the scripts archive as a binary file."
10.1038/s41597-019-0072-z,The code was written and annotated in R 3.4.1 54 and is available from Figshare 52 . The key package for implementing Random Forests was randomforestSRC 2.7.0 55 .
10.1038/s41597-019-0082-x,SMRT Link 5.1 pipeline: http://www.pacb.com/products-and-services/analytical-software/smrt-analysis/ . CD-HIT: http://www.bioinformatics.org/cd-hit/ (version 4.6.6). Blast: ftp://ftp.ncbi.nlm.nih.gov/blast/executables/blast+/LATEST/ (version 2.2.31).
10.1038/s41597-019-0071-0,"The R codes used for correlation analysis, identification of tissue-specific chromatin accessible regions, and tissue-specific TFs are available in the supplementary materials (Supplementary File 1 ). A repository list containing the chromatin accessibility raw count matrix and the motif enrichment matrix is available online 32 ."
10.1038/s41597-019-0079-5,MISSING
10.1038/s41597-019-0078-6,"Several tools have been implemented in the data analyses, whose versions, settings and parameters are described below. (1) SOAPnuke: version 1.5.3, parameters used were -n 0.1 -l 20 -q 0.4 -d -M 1 -Q 2 -i -G–seqType 1; (2) Platanus: version 1.2.4, parameters used were: contig step: -k 32 -u 0.1 -d 0.5 -c 2 -t 30 -s 10 -m 300G; scaffold step: -t 30 –u 0.1; gapclose step: default parameters; (3) GapCloser: version 1.12, parameters used were –l 150 –p 25 –t 30; (4) SSPACE: version 1.1, default parameters; (5) BUSCO: version 3.0.2; (6) TRF: version 4.07b, default parameters; (7) Repbase: version 21.01; (8) RepeatModeler: version 1.0.4, default parameters; (9) RepeatMasker: open-4-0-6, default parameters; (10) Blast: version 2.2.26, parameters used were -F F -m 8 -p tblastn -e 1e-05 -a 5; (11) Genewise: version 2.4.1, default parameters; (12) Hisat: version 2-2.0.1-beta, parameters used were -p 4–max-intronlen 50000–sensitive–dta–dta-cufflinks–phred64–no-discordant–no-mixed; (13) Stringtie: version 1.2.2, default parameters; (14) InterPro: version 5.16–55.0; (15) GO: version 20141201; (16) KEGG: version 84.0; (17) Swissprot: version release-2017-09; (18) TrEMBL: version release-2017-09; (19) BWA-mem: version 0.7.15, default parameters; (20) Picard: version 1.118, default parameters."
10.1038/s41597-019-0073-y,MISSING
10.1038/s41597-019-0070-1,Matlab code for data analysis of location correction and mobility network construction can be obtained freely from Supplemental File 1 with no restrictions to access.
10.1038/s41597-019-0077-7,No custom codes were used in generating or processing of the dataset described herein.
10.1038/s41597-019-0076-8,Python code to synthesise the results and to generate the figures of FLUXCOM results can be obtained through the public repository at https://git.bgc-jena.mpg.de/skoirala/fluxcom_ef_figures . MATLAB code for generating the flux products and ensemble estimates is available on request to Martin Jung (mjung@bgc-jena.mpg.de) for the sake of reproducibility. The collaborative nature of the FLUXCOM initiative and the demanding computing resulted in complex and large amounts of code that was customized to the HPC and file system of MPI-BGC and is therefore challenging to use. Code for processing MODIS satellite data is available on request to Kazuhito Ichii (ichii@chiba-u.jp).
10.1038/s41597-019-0074-x,Code is available upon request.
10.1038/s41597-019-0081-y,"All code developed for the Catalysis-Hub platform is made available open source from the SUNCAT Center’s GitHub repository at https://github.com/SUNCAT-Center , which includes the database backend 52 , frontend 50 and the CatHub python API 39 . The Python script used for plotting the data shown in Fig. 3 , using the CatHub API, is made available as a tutorial at https://github.com/SUNCAT-Center/CatHub/tree/master/tutorials/1_bimetallic_alloys/heatmaps.py ."
10.1038/s41597-019-0080-z,"The CatHub python API and the CatKit software packages are available open-source from the GitHub repository at https://github.com/SUNCAT-Center/ . In addition, the latest stable version of the CatHub module is available from the Zenodo repository 27 . The Python scripts used for plotting the data shown in Fig. 2 is made available as a tutorials at https://github.com/SUNCAT-Center/CatHub/tree/master/tutorials/1_bimetallic_alloys/ . The code used to classify the adsorption sites is made available at https://github.com/SUNCAT-Center/CatHub/tree/master/cathub/classification.py ."
10.1038/s41597-019-0083-9,All data are available as NetCDF files. The calibration process described in this paper and the production of the NetCDF files were undertaken using Matlab scripts written for this purpose. This code is available from the corresponding author upon request.
10.1038/s41597-019-0075-9,"The source-code for Google-Earth-Engine procedure as well as R-codes for the calculation of modified Mann-Kendall-trend test and the NDVI difference images are freely available at: https://github.com/fabianfassnacht/Tibet_Landsat . The trend products were calculated using R version 3.5.1 and packages “trend (1.1.1)”, “raster (2.6–7)”, “extraDistr (1.8.10)”, “doParallel (1.0.14)”, “foreach (1.4.4)”, “matrixStats (0.53.1)”, “quantreg (5.38)”, “MCMCpack (1.4–4)”, “mcmc (0.9–5)”, “Matrix-Models 0.4–1”, “coda (0.19–2)”, “SparseM (1.77)”, “forecast (8.5)”, “stinepack (1.3)”, “rgdal (1.2–16)” and “HKProcess (0.0–2)”."
10.1038/s41597-019-0091-9,"The custom code used to develop the CFTI5Med web-interface is entirely open and based on HTML language. As such the code can be reutilised by whoever is interested in replicating elsewhere our experience. The server-side procedures were developed in PHP open-source language. The client-side procedures were developed in JavaScript language, using specific features of jQuery ( http://jquery.com/ ) and Google Maps API ( https://developers.google.com/maps/ ) to provide a reliable and fast geographic interface. The Boxer computer code v. 3.3 used to derive earthquake source parameters is available online 21 ."
10.1038/s41597-019-0090-x,The source code for PathoPhenoDB is freely available at https://github.com/bio-ontology-research-group/pathophenodb .
10.1038/s41597-019-0086-6,"The posterior probability density functions presented in this paper were sampled using the PyCBC Inference software. The PyCBC Inference toolkit uses the Bayesian inference methodology described in this paper; a more detailed description of the toolkit is presented in ref. 11 . The source code and documentation of PyCBC Inference is available as part of the PyCBC software package at http://pycbc.org . The results in this paper were generated with the PyCBC version 1.12.3 release. In the data release repository for this work 34 we provide scripts and configuration files for replicating our analysis. The scripts document our command line calls to the pycbc_inference executable which performs the ensemble MCMC analyses. The command line call to pycbc_inference contains options for: the ensemble MCMC configuration, data conditioning, and locations of the configuration file and gravitational-wave detector data files. The configuration files included in the repository, and used as an input to pycbc_inference , specify the prior probability density functions used in the analyses, including sections for: initializing the distribution of Markov-chain positions in the ensemble MCMC, declaring transformations between the parameters that define the prior and the parameters that the ensemble MCMC samples (eg. \(({m}_{1},{m}_{2})\to ({\mathscr{M}},q)\) ), and defining additional constraints to the prior probability density function 11 ."
