DOI,DataAvailability
10.1038/s41597-019-0075-9,MISSING
10.1038/s41597-019-0091-9,MISSING
10.1038/s41597-019-0090-x,MISSING
10.1038/s41597-019-0086-6,MISSING
10.1038/s41597-019-0088-4,MISSING
10.1038/s41597-019-0085-7,MISSING
10.1038/s41597-019-0097-3,MISSING
10.1038/s41597-019-0092-8,MISSING
10.1038/s41597-019-0087-5,MISSING
10.1038/s41597-019-0099-1,MISSING
10.1038/s41597-019-0101-y,MISSING
10.1038/s41597-019-0094-6,MISSING
10.1038/s41597-019-0095-5,MISSING
10.1038/s41597-019-0098-2,MISSING
10.1038/s41597-019-0106-6,MISSING
10.1038/s41597-019-0093-7,MISSING
10.1038/s41597-019-0103-9,MIMIC-III database analyzed in this study is available on PhysioNet repository 21 . The code to generate the datasets used in this study is available on Zenodo repository 22 .
10.1038/s41597-019-0089-3,MISSING
10.1038/s41597-019-0107-5,MISSING
10.1038/s41597-019-0100-z,MISSING
10.1038/s41597-019-0102-x,The datasets generated during the current study are available in the Zenodo repository https://doi.org/10.5281/zenodo.1296201 15 .
10.1038/s41597-019-0084-8,MISSING
10.1038/s41597-019-0114-6,MISSING
10.1038/s41597-019-0113-7,MISSING
10.1038/s41597-019-0115-5,MISSING
10.1038/s41597-019-0122-6,MISSING
10.1038/s41597-019-0049-y,MISSING
10.1038/s41597-019-0112-8,MISSING
10.1038/s41597-019-0124-4,MISSING
10.1038/s41597-019-0121-7,MISSING
10.1038/s41597-019-0116-4,MISSING
10.1038/s41597-019-0118-2,MISSING
10.1038/s41597-019-0123-5,MISSING
10.1038/s41597-019-0110-x,MISSING
10.1038/s41597-019-0119-1,MISSING
10.1038/s41597-019-0117-3,MISSING
10.1038/s41597-019-0120-8,MISSING
10.1038/s41597-019-0125-3,MISSING
10.1038/s41597-019-0126-2,MISSING
10.1038/s41597-019-0134-2,MISSING
10.1038/s41597-019-0127-1,MISSING
10.1038/s41597-019-0129-z,MISSING
10.1038/s41597-019-0130-6,MISSING
10.1038/s41597-019-0128-0,MISSING
10.1038/s41597-019-0135-1,MISSING
10.1038/s41597-019-0133-3,MISSING
10.1038/s41597-019-0111-9,MISSING
10.1038/s41597-019-0132-4,MISSING
10.1038/s41597-019-0109-3,MISSING
10.1038/s41597-019-0140-4,MISSING
10.1038/s41597-019-0131-5,MISSING
10.1038/s41597-019-0139-x,MISSING
10.1038/s41597-019-0136-0,MISSING
10.1038/s41597-019-0142-2,MISSING
10.1038/s41597-019-0138-y,MISSING
10.1038/s41597-019-0146-y,MISSING
10.1038/s41597-019-0141-3,MISSING
10.1038/s41597-019-0143-1,MISSING
10.1038/s41597-019-0144-0,MISSING
10.1038/s41597-019-0145-z,MISSING
10.1038/s41597-019-0147-x,MISSING
10.1038/s41597-019-0151-1,MISSING
10.1038/s41597-019-0150-2,MISSING
10.1038/s41597-019-0148-9,MISSING
10.1038/s41597-019-0155-x,MISSING
10.1038/s41597-019-0154-y,"The datasets analysed during the current study are available in the DRAMP database, http://dramp.cpu-bioinfor.org/downloads/ , the APD database, http://aps.unmc.edu/AP/ , and the CAMP database, http://www.camp.bicnirrh.res.in/ . All data including general dataset, patent dataset and clinical dataset of DRAMP have been uploaded to figshare 35 , https://doi.org/10.6084/m9.figshare.c.4472759 ."
10.1038/s41597-019-0156-9,"The datasets used for the use-cases are available in Harvard Dataverse with the identifier(s) https://doi.org/10.7910/DVN/QPHMKX , https://doi.org/10.7910/DVN/SCFQ1F , https://doi.org/10.7910/DVN/CKSLGB and https://doi.org/10.7910/DVN/34EMZ6 ."
10.1038/s41597-019-0152-0,MISSING
10.1038/s41597-019-0149-8,MISSING
10.1038/s41597-019-0137-z,MISSING
10.1038/s41597-019-0157-8,MISSING
10.1038/s41597-019-0159-6,The travel time data that we use for sampling city-scale parking maps can be downloaded from the Uber Movement project website 17 . The car parking density maps and traffic activity rhythms that we derive from these datasets can be accessed on Harvard Dataverse 19 . Any data that is used for the validation of parking densities in the city of Melbourne is available on the website of the city of Melbourne 20 . The data that we generate for each sampled city consists of four different types of files: a first set of files starts with “results_parkingdensities” and contains the share of parked cars in each city zone (rows) during each hour of the day (columns); a second set of files starts with “results_trafficactivity” and contains the circadian rhythm of overall traffic activity; a third file is called “sampling_parameters.csv” and contains the chosen and resulting parameters of the model; the fourth and last file is called “zoneID_coordinates.csv” and contains the representative latitudinal and longitudinal coordinates of each city zone polygon.
10.1038/s41597-019-0162-y,MISSING
10.1038/s41597-019-0164-9,MISSING
10.1038/s41597-019-0163-x,MISSING
10.1038/s41597-019-0158-7,MISSING
10.1038/s41597-019-0160-0,MISSING
10.1038/s41597-019-0161-z,MISSING
10.1038/s41597-019-0167-6,MISSING
10.1038/s41597-019-0166-7,MISSING
10.1038/s41597-019-0168-5,MISSING
10.1038/s41597-019-0172-9,MISSING
10.1038/s41597-019-0170-y,MISSING
10.1038/s41597-019-0173-8,MISSING
10.1038/s41597-019-0174-7,"The GRAY and UHNBreast PSets generated through our CWL workflows can be found on Harvard Dataverse at https://doi.org/10.7910/DVN/BXIY5W 28 , while the raw pharmacological and molecular data used in this manuscript for each respective study can be found on our Code Ocean capsule at https://doi.org/10.24433/CO.7378111.v3 29 . The GRAY RNA-seq, CNV, and 2017 drug response data used in this manuscript is available on Synapse ( https://www.synapse.org/#!Synapse:syn2346643/wiki/62255 ). The GRAY processed methylation data is located on the NCBI Gene Expression Omnibus (GSE42944), while the mRNA (U133A and Exon 1.0 ST array) data is available from ArrayExpress (E-TABM-157 and E-MTAB-181). The UHNBreast RNA-seq data can be found on the NCBI Gene Expression Omnibus (GSE73526), while the remaining molecular profile data can be found at http://neellab.github.io/bfg/ . The UHNBreast 2017 drug response data is available from PharmacoGx, while the 2019 data is available on our Code Ocean capsule."
10.1038/s41597-019-0175-6,MISSING
10.1038/s41597-019-0178-3,MISSING
10.1038/s41597-019-0177-4,"The test data of each building block is available in the correspondent Github repository, see Online-only Table 1 . The full data collection on the testing phase for BioBBs is available at ref. 58 ."
10.1038/s41597-019-0169-4,MISSING
10.1038/s41597-019-0179-2,MISSING
10.1038/s41597-019-0184-5,No new data was generated in this work.
10.1038/s41597-019-0183-6,MISSING
10.1038/s41597-019-0190-7,MISSING
10.1038/s41597-019-0182-7,MISSING
10.1038/s41597-019-0187-2,MISSING
10.1038/s41597-019-0185-4,MISSING
10.1038/s41597-019-0189-0,MISSING
10.1038/s41597-019-0188-1,MISSING
10.1038/s41597-019-0191-6,MISSING
10.1038/s41597-019-0192-5,MISSING
10.1038/s41597-019-0195-2,MISSING
10.1038/s41597-019-0200-9,MISSING
10.1038/s41597-019-0197-0,MISSING
10.1038/s41597-019-0199-y,MISSING
10.1038/s41597-019-0194-3,MISSING
10.1038/s41597-019-0204-5,MISSING
10.1038/s41597-019-0208-1,MISSING
10.1038/s41597-019-0212-5,MISSING
10.1038/s41597-019-0207-2,MISSING
10.1038/s41597-019-0203-6,MISSING
10.1038/s41597-019-0209-0,MISSING
10.1038/s41597-019-0210-7,MISSING
10.1038/s41597-019-0211-6,MISSING
10.1038/s41597-019-0196-1,MISSING
10.1038/s41597-019-0221-4,MISSING
10.1038/s41597-019-0215-2,MISSING
10.1038/s41597-019-0224-1,MISSING
10.1038/s41597-019-0226-z,MISSING
10.1038/s41597-019-0220-5,"Inpatient records of over 10.4 million patients from California hospitals are available via material transfer agreement with the HCUP of the AHRQ ( https://www.ahrq.gov/research/data/hcup/ ). The de-identified UCSF EHRs covering 836,461 patients who were diagnosed at UCSF between 2011–2018 are only available from UCSF via inter-institutional agreement, to protect the personal information of individuals."
10.1038/s41597-019-0219-y,MISSING
10.1038/s41597-019-0218-z,MISSING
10.1038/s41597-019-0222-3,MISSING
10.1038/s41597-019-0227-y,MISSING
10.1038/s41597-019-0181-8,MISSING
10.1038/s41597-019-0223-2,MISSING
10.1038/s41597-019-0217-0,MISSING
10.1038/s41597-019-0201-8,MISSING
10.1038/s41597-019-0237-9,MISSING
10.1038/s41597-019-0213-4,MISSING
10.1038/s41597-019-0230-3,MISSING
10.1038/s41597-019-0231-2,MISSING
10.1038/s41597-019-0232-1,MISSING
10.1038/s41597-019-0244-x,MISSING
10.1038/s41597-019-0235-y,MISSING
10.1038/s41597-019-0238-8,MISSING
10.1038/s41597-019-0246-8,MISSING
10.1038/s41597-019-0236-x,MISSING
10.1038/s41597-019-0243-y,MISSING
10.1038/s41597-019-0241-0,"The Lung1 images, primary tumour delineations (from Method: tumour delineations) and clinical outcomes with updated follow-up (from Method: outcomes) has been approved for open access publication, and is curated as the collection called “NSCLC-Radiomics” via The Cancer Imaging Archive (TCIA) 26 . The clinical data for Lung1 that support the findings of this study are also available in TCIA with the data identifier ( https://doi.org/10.7937/K9/TCIA.2015.PF0M9REI ). Further information regarding the Lung1 data may be obtained from the authors responsible, A Dekker (email: andre.dekker@maastro.nl; address: Doctor Tanslaan 12, 6229 ET; Maastricht, The Netherlands; phone: +31 88 445 5600) and L Wee (email: leonard.wee@maastro.nl; address: Doctor Tanslaan 12, 6229 ET; Maastricht, The Netherlands; phone: +31 88 445 5600). The Lung2 dataset that support the findings of this study are available by request from the authors R Monshouwer (email: rene.monshouwer@radboudumc.nl; address: Radboud university medical center, Department of Radiation Oncology, Geert Grooteplein 32, 6525 GA, Nijmegen, The Netherlands; phone: +31 24 361 4515) and J Bussink (email: jan.bussink@radboudumc.nl; address: Radboud university medical center, Department of Radiation Oncology, Geert Grooteplein 32, 6525 GA, Nijmegen, The Netherlands; phone: +31 24 361 4515). This part of data are not publicly available due to the data containing information that could compromise research participant privacy."
10.1038/s41597-019-0240-1,MISSING
10.1038/s41597-019-0229-9,MISSING
10.1038/s41597-019-0206-3,MISSING
10.1038/s41597-019-0239-7,MISSING
10.1038/s41597-019-0251-y,MISSING
10.1038/s41597-019-0257-5,MISSING
10.1038/s41597-019-0252-x,MISSING
10.1038/s41597-019-0242-z,"The dataset that was used for showcasing this toolbox, is available as part of the tutorial for the toolbox’s features: https://neuroimage.usc.edu/brainstorm/e-phys/Introduction ."
10.1038/s41597-019-0214-3,MISSING
10.1038/s41597-019-0247-7,MISSING
10.1038/s41597-019-0250-z,MISSING
10.1038/s41597-019-0255-7,MISSING
10.1038/s41597-019-0234-z,MISSING
10.1038/s41597-019-0260-x,MISSING
10.1038/s41597-019-0259-3,MISSING
10.1038/s41597-019-0256-6,MISSING
10.1038/s41597-019-0253-9,MISSING
10.1038/s41597-019-0254-8,MISSING
10.1038/s41597-019-0233-0,MISSING
10.1038/s41597-019-0228-x,MISSING
10.1038/s41597-019-0205-4,MISSING
10.1038/s41597-019-0225-0,MISSING
10.1038/s41597-019-0193-4,"SPP is freely accessible at https://ww.signalingpathways.org. Programmatic access to all underlying data points and their associated metadata are supported by a RESTful API at https://www.signalingpathways.org/docs/ . All SPP datasets are biocurated versions of publically archived datasets, are formatted according to the recommendations of the FORCE11 Joint Declaration on Data Citation Principles 73 , and are made available under a Creative Commons CC 3.0 BY license. The original datasets are available are linked to from the corresponding SPP datasets using the original repository accession identifiers. These identifiers are for transcriptomic datasets, the Gene Expression Omnibus (GEO) Series (GSE); and for cistromic/ChIP-Seq datasets, the NCBI Sequence Read Archive (SRA) study identifier (SRP)."
10.1038/s41597-019-0198-z,MISSING
10.1038/s41597-019-0216-1,MISSING
10.1038/s41597-019-0171-x,MISSING
10.1038/s41597-019-0262-8,MISSING
10.1038/s41597-019-0202-7,MISSING
10.1038/s41597-019-0245-9,MISSING
10.1038/s41597-019-0266-4,MISSING
10.1038/s41597-019-0263-7,Data sharing not applicable to this article as no datasets were generated or analysed during the current study.
10.1038/s41597-019-0269-1,MISSING
10.1038/s41597-019-0264-6,MISSING
10.1038/s41597-019-0282-4,MISSING
10.1038/s41597-019-0281-5,MISSING
10.1038/s41597-019-0265-5,MISSING
10.1038/s41597-019-0277-1,MISSING
10.1038/s41597-019-0249-5,MISSING
10.1038/s41597-019-0279-z,MISSING
10.1038/s41597-019-0285-1,MISSING
10.1038/s41597-019-0280-6,MISSING
10.1038/s41597-019-0261-9,MISSING
10.1038/s41597-019-0267-3,Data are available on figshare 15 ( https://doi.org/10.6084/m9.figshare.8796944 ) and on the Global Ecology Flinders GitHub repository ( https://github.com/GlobalEcologyFlinders/FosSahul ).
10.1038/s41597-019-0293-1,MISSING
10.1038/s41597-019-0295-z,MISSING
10.1038/s41597-019-0290-4,MISSING
10.1038/s41597-019-0294-0,MISSING
10.1038/s41597-019-0292-2,MISSING
10.1038/s41597-019-0301-5,MISSING
10.1038/s41597-019-0302-4,MISSING
10.1038/s41597-019-0291-3,MISSING
10.1038/s41597-019-0296-y,MISSING
10.1038/s41597-019-0289-x,MISSING
10.1038/s41597-019-0275-3,MISSING
10.1038/s41597-019-0283-3,MISSING
10.1038/s41597-019-0271-7,MISSING
10.1038/s41597-019-0287-z,MISSING
10.1038/s41597-019-0273-5,MISSING
10.1038/s41597-019-0288-y,MISSING
10.1038/s41597-019-0272-6,MISSING
10.1038/s41597-019-0274-4,MISSING
10.1038/s41597-019-0305-1,MISSING
10.1038/s41597-019-0312-2,MISSING
10.1038/s41597-019-0303-3,MISSING
10.1038/s41597-019-0299-8,MISSING
10.1038/s41597-019-0311-3,MISSING
10.1038/s41597-019-0304-2,MISSING
10.1038/s41597-019-0313-1,MISSING
10.1038/s41597-019-0308-y,MISSING
10.1038/s41597-019-0307-z,MISSING
10.1038/s41597-019-0314-0,MISSING
10.1038/s41597-019-0306-0,MISSING
10.1038/s41597-019-0323-z,MISSING
10.1038/s41597-019-0320-2,MISSING
10.1038/s41597-019-0326-9,MISSING
10.1038/s41597-019-0324-y,MISSING
10.1038/s41597-019-0300-6,MISSING
10.1038/s41597-019-0319-8,MISSING
10.1038/s41597-019-0327-8,MISSING
10.1038/s41597-019-0316-y,MISSING
10.1038/s41597-019-0325-x,MISSING
10.1038/s41597-019-0322-0,MISSING
10.1038/s41597-019-0318-9,MISSING
10.1038/s41597-019-0330-0,MISSING
10.1038/s41597-019-0328-7,MISSING
10.1038/s41597-019-0329-6,"We used three types of publicly available data in this analysis. First, we employed Census blocks, the finest-grained spatial unit published by the United States decennial census with complete geographic coverage over the last three decennial censuses (1990, 2000, and 2010). The census block boundaries (TIGER/LINE Shapefile format) are available from https://www.census.gov/cgi-bin/geo/shapefiles/index.php . The block-level attributes (population, urban-rural designation) are available from https://factfinder.census.gov/ . The National Historical GIS (NHGIS) also makes available census boundary data at https://www.nhgis.org/documentation/gis-data and attributes from https://data2.nhgis.org/main . Second, we used Metropolitan Statistical Area (MSA) boundary data of the year 2000. MSA boundaries change between 1990 and 2010 and we selected the mid-year MSA boundaries (2000) for carrying out the temporal analysis. These boundary files are available in our compressed data directory (see link below) and also from NHGIS: https://www.nhgis.org/user-resources/data-availability . Third, we used the Global Human Settlement Layer (GHSL) at 250 m resolution for the years 1990, 2000, and 2014, available for download from https://ghsl.jrc.ec.europa.eu/ghs_bu.php . The created data layers representing urban classes and rural land 1990–2010 within MSAs are available for download from the figshare public data repository 81 . The data can be downloaded as a 7z archive. Once extracted, the data layers can be found in the Data subdirectory which contains a map document (CensusGHSL_MSA.mxd) to open the data and map layouts in an ArcMap project and two subfolders. The MSA_Boundaries subfolder contains the MSA boundaries of the year 2000. The Urban_Classes subfolder contains the produced urban classes based on block-level census data and GHSL for the years 1990, 2000 and 2010, and for different GHSL built-up thresholds (1%, 25% and 50%). In the Documentation subdirectory the user will find a data dictionary, and an illustrative image of the data collection (.png)."
10.1038/s41597-019-0332-y,MISSING
10.1038/s41597-019-0331-z,MISSING
10.1038/s41597-019-0336-7,MISSING
10.1038/s41597-019-0334-9,MISSING
10.1038/s41597-019-0333-x,The datasets generated and/or analysed during the current study are available in the Figshare data repository 24 . Additional files accompany this paper 30 .
10.1038/s41597-019-0337-6,"The complete 89 patient dataset can be found in Hazeldine et al . 9 and the 61 patient dataset at the three time points with which we have generated all results is available in our github repository InFlamUOB/NSDTraumaMODS 46 and figshare 47 . All of the figures, including supplementary, have also been added to figshare ( https://doi.org/10.6084/m9.figshare.10322099 )."
10.1038/s41597-019-0338-5,MISSING
10.1038/s41597-019-0342-9,"PGxCorpus is available in the BioNLP shared task file format 46 at three locations: figshare , an open access data repository 47 A BRAT server 48 , enabling a user friendly online visualization of the annotations: https://pgxcorpus.loria.fr/ A Git repository of the whole project that also includes the annotation guidelines and programmatic code of the baseline experiments presented in Technical Validation https://github.com/practikpharma/PGxCorpus/ ."
10.1038/s41597-019-0351-8,MISSING
10.1038/s41597-019-0340-y,MISSING
10.1038/s41597-019-0321-1,MISSING
10.1038/s41597-019-0345-6,MISSING
10.1038/s41597-019-0335-8,MISSING
10.1038/s41597-019-0344-7,MISSING
10.1038/s41597-019-0339-4,MISSING
10.1038/s41597-019-0350-9,MISSING
10.1038/s41597-019-0349-2,MISSING
10.1038/s41597-020-0355-4,MISSING
10.1038/s41597-020-0352-7,MISSING
10.1038/s41597-020-0356-3,MISSING
10.1038/s41597-020-0353-6,MISSING
10.1038/s41597-019-0341-x,MISSING
10.1038/s41597-020-0359-0,MISSING
10.1038/s41597-020-0358-1,MISSING
10.1038/s41597-019-0347-4,MISSING
10.1038/s41597-020-0354-5,MISSING
10.1038/s41597-020-0360-7,MISSING
10.1038/s41597-019-0343-8,MISSING
10.1038/s41597-020-0363-4,MISSING
10.1038/s41597-020-0362-5,MISSING
10.1038/s41597-020-0368-z,MISSING
10.1038/s41597-020-0366-1,MISSING
10.1038/s41597-020-0370-5,MISSING
10.1038/s41597-020-0364-3,MISSING
10.1038/s41597-020-0365-2,MISSING
10.1038/s41597-020-0361-6,MISSING
10.1038/s41597-020-0369-y,MISSING
10.1038/s41597-020-0367-0,MISSING
10.1038/s41597-020-0371-4,MISSING
10.1038/s41597-020-0372-3,MISSING
10.1038/s41597-020-0373-2,MISSING
10.1038/s41597-020-0375-0,MISSING
10.1038/s41597-020-0377-y,MISSING
10.1038/s41597-020-0382-1,MISSING
10.1038/s41597-020-0381-2,MISSING
10.1038/s41597-020-0383-0,MISSING
10.1038/s41597-020-0380-3,MISSING
10.1038/s41597-020-0374-1,MISSING
10.1038/s41597-020-0376-z,MISSING
10.1038/s41597-020-0387-9,MISSING
10.1038/s41597-020-0388-8,MISSING
10.1038/s41597-020-0384-z,MISSING
10.1038/s41597-020-0389-7,MISSING
10.1038/s41597-020-0386-x,MISSING
10.1038/s41597-020-0390-1,MISSING
10.1038/s41597-020-0395-9,MISSING
10.1038/s41597-020-0393-y,MISSING
10.1038/s41597-020-0391-0,MISSING
10.1038/s41597-020-0396-8,MISSING
10.1038/s41597-020-0379-9,MISSING
10.1038/s41597-020-0385-y,MISSING
10.1038/s41597-020-0397-7,MISSING
10.1038/s41597-019-0346-5,MISSING
10.1038/s41597-020-0402-1,MISSING
10.1038/s41597-020-0403-0,MISSING
10.1038/s41597-020-0392-z,MISSING
10.1038/s41597-020-0401-2,MISSING
10.1038/s41597-020-0400-3,MISSING
10.1038/s41597-020-0398-6,MISSING
10.1038/s41597-020-0399-5,MISSING
10.1038/s41597-020-0409-7,"The data generated during the current study are available in the GitHub repository https://github.com/hcwi/SemanticLMM and Zenodo 33 . The datasets that served as use cases (i.e., raw experimental data from plant phenotyping experiments) were derived from the following public domain resources: PlantPhenoDB ( http://cropnet.pl/plantphenodb ) and URGI Plant and Fungi Dataverse ( https://data.inra.fr ), in particular the DROPS project data 35 ."
10.1038/s41597-020-0412-z,MISSING
10.1038/s41597-020-0414-x,MISSING
10.1038/s41597-020-0408-8,MISSING
10.1038/s41597-020-0417-7,MISSING
10.1038/s41597-020-0411-0,MISSING
10.1038/s41597-020-0407-9,MISSING
10.1038/s41597-020-0413-y,MISSING
10.1038/s41597-020-0415-9,MISSING
10.1038/s41597-020-0418-6,MISSING
10.1038/s41597-020-0410-1,MISSING
10.1038/s41597-020-0421-y,MISSING
10.1038/s41597-020-0424-8,MISSING
10.1038/s41597-020-0422-x,MISSING
10.1038/s41597-020-0425-7,MISSING
10.1038/s41597-020-0419-5,MISSING
10.1038/s41597-020-0423-9,MISSING
10.1038/s41597-020-0429-3,"The datasets of episodes are available on the IS-EPOS Platform of Thematic Core Service Anthropogenic Hazards: tcs.ah-epos.eu. In accordance with the EPOS Data Policy which is available at www.epos-ip.org ; and in accordance with TCS AH Data Policy, which is available at www.tcs.ah-epos.eu ; datasets and applications are licensed under the Creative Commons Attribution 4.0 International License, CC:BY."
